query,tweet_date,username,name,text,url
Avatar The Way of Water,18 Nov 2022,@MRVLBROs,MRVL BROs,‘AVATAR: THE WAY OF WATER’ is tracking to earn $135M in the movies domestic box office opening weekend #AvatarTheWayOfWater #Avatar,https://nitter.net/MRVLBROs/status/1593726216564985856#m
Avatar The Way of Water,18 Nov 2022,@JB_Duclion_91,"Warrior Hunter,70118⚔️ 🇨🇵","Hoping that Avatar: The Way of Water will attract a lot of people around the world🤞🏻 In order for the film to be a success, but for it to show Hollywood and the whole world that cinemas are not dead.",https://nitter.net/JB_Duclion_91/status/1593725575251763207#m
Avatar The Way of Water,18 Nov 2022,@AResidentGhost,Nicole Abrahamson,"In honor of Avatar: The Way Of Water #navi #avatar #avatarthewayofwater #avatar2 #avatarfanart #inkdrawing #ink #inprogress #instaartist #artistoninstagram @ Amery, Wisconsin instagram.com/p/ClHjQanuT9o/…",https://nitter.net/AResidentGhost/status/1593723192195284992#m
Avatar The Way of Water,18 Nov 2022,@Carscoop,Carscoops,"Mercedes Partners To Promote Avatar: The Way of Water, Releases New EQE SUV Spot | Carscoops #carscoops carscoops.com/2022/11/merced…",https://nitter.net/Carscoop/status/1593715700568391685#m
Avatar The Way of Water,18 Nov 2022,@sirax07,Sirax07,Mercedes faz parceria para promover Avatar: The Way of Water e lança novo SUV EQE Spot jobclas.com/mercedes-faz-par…,https://nitter.net/sirax07/status/1593712446480457728#m
Avatar The Way of Water,18 Nov 2022,@Flyin18T,Flyin18T Motorsports,"#news #Entertainment Mercedes Partners To Promote Avatar: The Way of Water, Releases New EQE SUV Spot dlvr.it/Sd0wcq",https://nitter.net/Flyin18T/status/1593711662154280960#m
Avatar The Way of Water,18 Nov 2022,@latimes,Los Angeles Times,How Disney kept the fire burning for 'Avatar' for 13 long years latimes.com/entertainment-ar…,https://nitter.net/latimes/status/1593710891903623169#m
Avatar The Way of Water,18 Nov 2022,@StarStream4k,Strar Stream,star.bigmovies10.site/hu/mov…,https://nitter.net/StarStream4k/status/1593709756471918592#m
Avatar The Way of Water,18 Nov 2022,@tenaciouslibbs,Michael Libby,“One criticism I’ve seen levied against Avatar since its release is that it’s the cinematic equivalent of a theme park. I suspect this is meant derisively. I also suspect these critics may not understand the appeal of a theme park.” - @Toddmartens @latimes lat.ms/3OiA7Js,https://nitter.net/tenaciouslibbs/status/1593704617321418755#m
Avatar The Way of Water,19 Nov 2022,@MBQ_Kuwait,MBQ Kuwait,The New Poster for Avatar: The Way of Water Coming on December 16 #AvatarTheWayOfWater #Avatar,https://nitter.net/MBQ_Kuwait/status/1594117034866098176#m
Avatar The Way of Water,19 Nov 2022,@MBQ_Kuwait,MBQ Kuwait,بوستر فيلم Avatar: The Way of Water قادم في ١٦ ديسمبر #AvatarTheWayOfWater #Avatar,https://nitter.net/MBQ_Kuwait/status/1594116916267843585#m
Avatar The Way of Water,19 Nov 2022,@MBQ_Kuwait,MBQ Kuwait,الاعلان الرسمي لفيلم Avatar: The Way of Water قادم في ١٦ ديسمبر #AvatarTheWayOfWater #Avatar,https://nitter.net/MBQ_Kuwait/status/1594116647304019973#m
Avatar The Way of Water,19 Nov 2022,@MBQ_Kuwait,MBQ Kuwait,The Official Trailer of Avatar: The Way of Water Coming on December 16 #AvatarTheWayOfWater #Avatar,https://nitter.net/MBQ_Kuwait/status/1594116485529497600#m
Avatar The Way of Water,19 Nov 2022,@PatrickLenton,Patrick Lenton,"Me, staring blankly at someone, clearly workshopping a joke about Avatar The Way Of Water, while they’re trying to engage meaningfully with me about their lives: Water you going to give me to persuade me to see this film?",https://nitter.net/PatrickLenton/status/1594112864100306945#m
Avatar The Way of Water,19 Nov 2022,@JackDrees,Jack Drees,I thought Avatar: The Way of Water was gonna be the most hectic ticket-buying experience this year. Then everyone suddenly started talking about Taylor Swift for some reason.,https://nitter.net/JackDrees/status/1594095599367987200#m
Avatar The Way of Water,19 Nov 2022,@alec_behan,Alec Behan,The previews I saw in front of The Menu are: White Noise Plane M3GAN Magic Mike’s Last Dance Avatar: The Way of Water Chevalier,https://nitter.net/alec_behan/status/1594076033807949825#m
Avatar The Way of Water,19 Nov 2022,@SableFilms,SableFilms,Avatar: The Way of Water (2022). James Cameron Cinematography: Russell Carpenter Photo by: Mark Fellman,https://nitter.net/SableFilms/status/1594064781245382658#m
Avatar The Way of Water,19 Nov 2022,@_NoMoreMutants,NoMoreMutants,"James Cameron's upcoming sequel, Avatar: The Way of Water, will apparently have a whopping runtime of 3 hours and 12 minutes, which is even longer than previously expected. buff.ly/3Ol9Eeo",https://nitter.net/_NoMoreMutants/status/1594062530695012353#m
Avatar The Way of Water,19 Nov 2022,@DequanMidoriya,DM (DRAWING ARC),Avatar the way of water is probably the only film im itching to see,https://nitter.net/DequanMidoriya/status/1594062475468546049#m
Avatar The Way of Water,19 Nov 2022,@WhatAboutSoul,Jacques Cristobal,AVATAR 2: THE WAY OF WATER Trailer 2 (2022) piped.video/-P6HsH7x_2A via @YouTube,https://nitter.net/WhatAboutSoul/status/1594060301682491393#m
Avatar The Way of Water,19 Nov 2022,@SoonMovies,Coming Soon Movies,"🍿 COMING SOON 🎬 Title: Avatar: The Way of Water 👀 Director: None 🗓 Release Date: Dec 16, 2022 ⏱ Length: None 🎥 Genre: Action, Adventure, Fantasy 📈 Metacrictic Rating: None #AvatarTheWayofWater",https://nitter.net/SoonMovies/status/1594059416755572736#m
Avatar The Way of Water,19 Nov 2022,@Big10Deville,AllMighty_Fresh,Avatar the way of water - (Reaction Video) piped.video/iRT_6HgYE-Q via @YouTube,https://nitter.net/Big10Deville/status/1594058289033383936#m
Avatar The Way of Water,19 Nov 2022,@imperiumcruise,Dani,"I still firmly believe Avatar: The Way of Water will open lower than Top Gun: Maverick, but it will have insane an unimaginable legs for a movie that opened above $100M, I'd say it'll have at least 6 to 7x multiplier but at this current situation? I kinda doubted it",https://nitter.net/imperiumcruise/status/1594055634743271426#m
Avatar The Way of Water,19 Nov 2022,@imperiumcruise,Dani,"remember when most of mcu fans said this movie is a real threat to Top Gun: Maverick as this will potentially dethrone TGM? at this point, I even doubted Avatar: The Way of Water would come close to Top Gun: Maverick's number domestically",https://nitter.net/imperiumcruise/status/1594054665846431744#m
Avatar The Way of Water,19 Nov 2022,@KrisLovesMovies,Valentina Pretty Viraj 🦭❤️,Can’t wait for Avatar Way of the Water!!!,https://nitter.net/KrisLovesMovies/status/1594053016029917185#m
Avatar The Way of Water,19 Nov 2022,@CBR,CBR,"James Cameron's upcoming sequel, Avatar: The Way of Water, will apparently have a whopping runtime of 3 hours and 12 minutes, which is even longer than previously expected. buff.ly/3Ol9Eeo",https://nitter.net/CBR/status/1594051821672308737#m
Avatar The Way of Water,19 Nov 2022,@HallowCos,HallowCos,#Neytiri Cosplay Costume #AvatarTheWayOfWater Shop Here: hallowcos.com/products/neyti…,https://nitter.net/HallowCos/status/1594050375786561537#m
Avatar The Way of Water,19 Nov 2022,@HankGrillC3h8,J.R,Check out this contest I just entered! fanshawe.alumni-perks.com/co…,https://nitter.net/HankGrillC3h8/status/1594048082186043392#m
Avatar The Way of Water,19 Nov 2022,@EDGAROTONIELRA1,EDGAR OTONIEL RAMIREZ MARQUEZ,emercedesbenz.com/autos/merc…,https://nitter.net/EDGAROTONIELRA1/status/1594047760453730304#m
Avatar The Way of Water,20 Nov 2022,@spicynigel,Avatar Fire and Ash is out now,26 days until Avatar: The Way of Water,https://nitter.net/spicynigel/status/1594478858681589760#m
Avatar The Way of Water,20 Nov 2022,@voguelatam,Vogue Mex y Latam,El estreno de Avatar 2 está más cerca de lo que parece. pst.cr/vSXVy,https://nitter.net/voguelatam/status/1594477198932856832#m
Avatar The Way of Water,20 Nov 2022,@YoungTrad1,Neon Genesis Evangelical,Avatar 2: The Way of Water,https://nitter.net/YoungTrad1/status/1594474362911920129#m
Avatar The Way of Water,20 Nov 2022,@whodat_emmz,🎄 emmie edwards || escrevendo ONDJ&C,boatos que james cameron filmou os avatar em the way of the water la,https://nitter.net/whodat_emmz/status/1594474119839420417#m
Avatar The Way of Water,20 Nov 2022,@OhHaiBae,Miss Frizzle,The Way of Water | Avatar 2 Inspired Blue Tea! #shorts #aesthetic piped.video/shorts/__Q0UjF4T… via @YouTube,https://nitter.net/OhHaiBae/status/1594474053439479813#m
Avatar The Way of Water,20 Nov 2022,@aap_photos,AAP Photos,Pix: Avatar The Way Of Water Media Call Sydney bit.ly/3GuCXJF,https://nitter.net/aap_photos/status/1594469061756190720#m
Avatar The Way of Water,20 Nov 2022,@CarlosAlonzoM,Carlos Alonzo Morales,"I'm always going to have complicated feelings about my mother because of how she treated me in the last few years of her life, but I am sad I won't get to see Avatar: The Way of Water with her. She loved the first movie and had been anticipating the sequel ever since.",https://nitter.net/CarlosAlonzoM/status/1594461045766111244#m
Avatar The Way of Water,20 Nov 2022,@akstanwyck,Anne Thompson,How Disney kept the fire burning for 'Avatar' for 13 long years latimes.com/entertainment-ar…,https://nitter.net/akstanwyck/status/1594457561415065601#m
Avatar The Way of Water,20 Nov 2022,@metaplexmovies,Brendan Hodges,"the official running time for AVATAR: THE WAY OF WATER is 3 hours and 12 minutes, this is going to be incredible lmao",https://nitter.net/metaplexmovies/status/1594454415477456899#m
Avatar The Way of Water,20 Nov 2022,@filmhoundsmag,FILMHOUNDS Magazine,AVATAR: THE WAY OF WATER reportedly has a runtime of 192mins.,https://nitter.net/filmhoundsmag/status/1594454375820410887#m
Avatar The Way of Water,20 Nov 2022,@ElSergioMunoz,Sensei Sergio Muñoz Esquer,"Después de una década de espera, los boletos de Avatar: The Way of Water ya están a la venta en EEUU",https://nitter.net/ElSergioMunoz/status/1594450854500831232#m
Avatar The Way of Water,20 Nov 2022,@RegalMovies,Regal,"Hey There, we're as excited as you are for Avatar: The Way of Water, but the tickets aren't on sale yet! Be patient good things come to those who wait!",https://nitter.net/RegalMovies/status/1594449447127228418#m
Avatar The Way of Water,20 Nov 2022,@gesveidy91,Esveidy Gonzalez,‘Keep Our Oceans Amazing’ Campaign Launches in Celebration of ‘Avatar: The Way of Water’,https://nitter.net/gesveidy91/status/1594444048039051264#m
Avatar The Way of Water,20 Nov 2022,@bobaycock,Bob Aycock,‘Keep Our Oceans Amazing’ Campaign Launches in Celebration of ‘Avatar: The Way of Water’ dlvr.it/Sd5MK2 via @DisneyParks,https://nitter.net/bobaycock/status/1594440084698583041#m
Avatar The Way of Water,20 Nov 2022,@ApertureNite,Andrew,Everything Everywhere All At Once The Fabelmans Babylon Women Talking Top Gun: Maverick Tár The Banshees of Inisherin The Whale or She Said Avatar: The Way of Water GDT’s Pinocchio,https://nitter.net/ApertureNite/status/1594437373995237378#m
Avatar The Way of Water,20 Nov 2022,@EvergreenMuseum,Evergreen Aviation & Space Museum,"Coming 12/16! Avatar: The Way of Water (3-D) “Tells the story of the Sully family, the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure. Stay Tuned for Showtimes! ow.ly/NPuT50LIwla",https://nitter.net/EvergreenMuseum/status/1594435518896414720#m
Avatar The Way of Water,20 Nov 2022,@SuperAgent33MTL,Eric Bellamy,@CineplexMovies when do Avatar The way of the water tickets go on sale?,https://nitter.net/SuperAgent33MTL/status/1594434949247295490#m
Avatar The Way of Water,20 Nov 2022,@AlamoAlerts_004,Alamo Alerts South Lamar,Now On Sale: - 3D Avatar The Way Of Water [Addl Times] - 2D Avatar The Way Of Water [Addl Times],https://nitter.net/AlamoAlerts_004/status/1594432313768779777#m
Avatar The Way of Water,20 Nov 2022,@PeterRabbit_4DX,Peter Rabbit’s Awards Buzz 🇹🇭,Everything Everywhere All at Once Top Gun: Maverick The Fabelmans TÁR Women Talking Babylon The Banshees of Inisherin Avatar: The Way of Water She Said Guillermo del Toro’s Pinocchio,https://nitter.net/PeterRabbit_4DX/status/1594431699848683520#m
Avatar The Way of Water,21 Nov 2022,@JustJared,JustJared.com,Sam Worthington and wife Lara couple up for the first premiere of #AvatarTheWayofWater in Sydney justjared.com/2022/11/21/sam…,https://nitter.net/JustJared/status/1594842042613780481#m
Avatar The Way of Water,21 Nov 2022,@dBsystemaudio,dBsystem AudioPost,Disney is backing upcoming feature film Avatar: The Way of Water with a custom augmented reality lens on Snapchat that turns the user into a Na’vi. adweek.it/3OpTikB,https://nitter.net/dBsystemaudio/status/1594841054699814912#m
Avatar The Way of Water,21 Nov 2022,@MaryCLong,Mary Ghostwriting,"Top story: Snapchat Rolls Out AR Lens for Disney’s Avatar: The Way of Water adweek.com/social-marketing/…, see more tweetedtimes.com/v/296?s=tnp",https://nitter.net/MaryCLong/status/1594840544387137537#m
Avatar The Way of Water,21 Nov 2022,@ShlibOnSwitch,Trails of Shlib on Switch.,Forget Avatar way of the water... this is the best water graphics ive seen!!! #NintendoSwitch,https://nitter.net/ShlibOnSwitch/status/1594840514704338944#m
Avatar The Way of Water,21 Nov 2022,@spicynigel,Avatar Fire and Ash is out now,25 days until Avatar: The Way of Water,https://nitter.net/spicynigel/status/1594840231689306115#m
Avatar The Way of Water,21 Nov 2022,@gregscottbailey,Greg Scott Bailey (ɹǝppoℲ ʎoɔǝᗡ),"Tickets acquired for Preview Day of Avatar: The Way of the Water. The local movie fans that go to Thursday showings must have known to save a seat for me, because every seat but the one I usually get was sold out. Next up this weekend is Glass Onion!",https://nitter.net/gregscottbailey/status/1594840067897708546#m
Avatar The Way of Water,21 Nov 2022,@RowanOake16,RowanOake16,"Just saw the preview for Avatar: The Way of Water and I’m actually kinda hyped for this movie. Loved the original, watched it too many times in the theaters. This sequel looks good and is releasing on my Birthday 👀",https://nitter.net/RowanOake16/status/1594838739968315393#m
Avatar The Way of Water,21 Nov 2022,@tarylorswift,clara,"estou muito ansiosa pra avatar the way of water, quero ver com mamãe, yago e larissa <3",https://nitter.net/tarylorswift/status/1594838471956647936#m
Avatar The Way of Water,21 Nov 2022,@wannasinth,Wannasin,เปิดตัวโปสเตอร์ตัวละคร Avatar: The Way of Water เผยให้เห็นกลุ่มตัวละครใหม่และตัวละครที่จะกลับมา wannasin.com/wanna/6124,https://nitter.net/wannasinth/status/1594838137259204609#m
Avatar The Way of Water,21 Nov 2022,@todd_holloman,The Internet’s Todd Holloman,Avatar Man: Ugh. I am all wet. Avatar Woman: This is the way of water.,https://nitter.net/todd_holloman/status/1594837631535390720#m
